view_id,user_id,video_id,watch_time_min,completed,view_date
713,22159,2098,66,Yes,2023-05-24
714,26863,943,7,Yes,2023-12-20
715,26474,753,12,No,2023-10-14
716,13788,1751,26,Yes,2024-03-23
717,25277,826,19,Yes,2023-10-23
718,31241,2001,19,Yes,2024-03-23
719,4789,1671,32,,2023-04-01
720,30558,1744,39,No,2024-03-16
721,1267,283,35,Yes,2024-02-06
722,27897,2050,33,No,2023-06-26
723,20192,2090,41,No,2024-08-18
724,24172,1183,8,Yes,2024-02-11
725,3789,1087,40,No,2023-03-11
726,15534,2027,68,Yes,2023-01-10
727,31457,420,53,No,2023-03-27
728,15298,474,10,No,2023-10-25
729,11348,1805,15,No,2023-02-20
730,15469,492,17,No,2023-03-18
731,28566,236,59,No,2024-01-24
732,18211,1208,51,Yes,2024-04-27
733,2138,874,54,No,2024-05-27
734,21635,1260,32,No,2024-03-17
735,7593,2041,30,No,2024-04-06
736,6963,783,3,Yes,2023-09-14
737,1045,1647,22,Yes,2023-10-30
738,5661,404,32,No,2023-10-14
739,27379,1012,21,No,2024-06-26
740,1281,576,11,No,2024-02-12
741,6293,795,36,Yes,2023-04-18
742,2159,1969,47,Yes,2024-08-10
743,24389,146,8,Yes,2023-01-15
744,27371,817,54,No,2023-06-02
745,26179,212,68,No,2024-07-01
746,31033,228,24,No,2023-03-01
747,28250,966,12,Yes,2023-05-19
748,8364,1188,8,No,2023-01-08
749,8860,2064,30,Yes,2023-09-26
750,1380,1597,68,Yes,2023-09-08
751,10723,1425,8,No,2023-07-31
752,11693,466,55,Yes,2023-02-22
753,27605,507,67,No,2023-04-22
754,7230,1572,5,No,2023-09-24
755,7575,688,40,Yes,2023-08-06
756,9090,1051,25,Yes,2023-09-08
757,10031,49,8,Yes,2024-03-12
758,23621,247,0,No,2023-02-06
759,16707,714,6,Yes,2024-06-18
760,29961,1631,56,Yes,2023-10-09
761,3128,869,45,No,2023-09-04
762,6697,481,6,Yes,2023-11-04
763,3414,441,24,Yes,2023-12-31
764,3092,1512,69,Yes,2024-08-20
765,60,1872,17,Yes,2024-08-05
766,23081,1134,67,Yes,2024-02-15
767,19236,1217,3,Yes,2024-01-03
768,4420,1189,52,No,2024-02-15
769,26530,352,9,Yes,2023-10-11
770,1888,291,10,No,2023-08-03
771,9935,1505,58,No,2023-01-08
772,28815,1183,42,,2024-01-08
773,25536,505,51,No,2024-04-08
774,19921,294,47,Yes,2024-06-07
775,17706,1600,21,No,2023-02-02
776,2974,306,48,Yes,2023-07-29
777,31844,277,,Yes,2023-05-03
778,11277,1921,41,No,2024-01-08
779,8774,1177,6,No,2023-02-24
780,799,252,33,No,2023-03-04
781,20372,1596,19,No,2023-02-18
782,11664,508,49,No,2024-06-17
783,23828,1270,25,No,2024-05-01
784,5954,1837,53,Yes,2023-09-15
785,2704,1287,60,Yes,2024-05-04
786,14115,1426,18,,2024-04-11
787,17598,752,36,Yes,2024-03-28
788,16851,699,67,Yes,2023-05-08
789,25853,1502,4,Yes,2023-08-18
790,23719,1800,62,No,2024-07-31
791,30436,35,52,Yes,2023-03-19
792,13536,1201,69,Yes,2023-08-29
793,27055,1214,28,No,2023-06-20
794,12899,1411,6,Yes,2023-03-06
795,15093,919,58,Yes,2023-04-29
796,16132,1174,27,Yes,2024-05-14
797,24353,1702,23,Yes,2023-02-23
798,1734,895,62,Yes,2023-06-23
799,31605,1300,10,No,2024-03-31
800,6135,1516,55,No,2023-05-25
801,29048,1938,53,Yes,2024-08-17
802,26528,476,44,No,2023-09-13
803,20163,1531,43,No,2024-07-18
804,10292,801,12,Yes,2024-01-11
805,31509,1214,15,Yes,2024-01-26
806,27496,1141,35,Yes,2023-07-14
807,25370,1300,12,Yes,2023-05-14
808,5679,758,20,Yes,2023-10-09
809,17799,570,28,Yes,2023-02-04
810,13159,1188,64,No,2023-10-02
811,7150,96,21,Yes,2024-05-28
812,17312,399,39,Yes,2024-02-03
813,29797,347,62,Yes,2023-04-19
814,11131,1518,4,,2023-01-07
815,30543,1964,6,No,2023-03-04
816,19716,1303,48,Yes,2024-03-26
817,9937,22,53,No,2023-09-20
818,9382,2035,32,,2023-08-09
819,26361,1739,32,Yes,2023-10-05
820,27629,1239,46,No,2024-05-16
821,18770,129,1,Yes,2024-05-02
822,28369,1522,9,,2023-09-09
823,28010,797,12,Yes,2023-04-18
824,10101,1839,8,No,2024-04-19
825,8052,599,65,No,2024-06-28
826,22670,872,4,Yes,2023-08-11
827,5172,2092,35,No,2023-07-19
828,30465,1974,46,No,2023-07-27
829,13729,1083,10,No,2023-02-16
830,26257,2025,40,Yes,2024-07-30
831,672,2039,16,Yes,2023-10-08
832,21800,1241,66,No,2023-08-19
833,23921,244,29,Yes,2023-12-15
834,24565,1821,36,Yes,2024-05-12
835,13994,1753,57,Yes,2024-01-01
836,8351,1068,66,Yes,2023-03-04
837,3686,341,25,Yes,2023-11-13
838,27431,2039,53,No,2024-08-02
839,411,1240,50,Yes,2024-01-27
840,27829,806,30,Yes,2024-03-31
841,23417,1261,65,No,2024-06-30
842,25937,141,3,Yes,2024-01-16
843,4574,577,59,Yes,2024-01-15
844,3815,546,4,Yes,2023-10-04
845,12934,1044,25,Yes,2024-04-30
846,11705,1961,24,Yes,2023-04-11
847,715,1178,68,No,2023-11-12
848,2950,702,60,Yes,2023-03-16
849,2270,168,50,Yes,2023-03-17
850,82,1011,42,No,2024-05-27
851,809,1372,24,Yes,2023-06-28
852,4484,2077,27,Yes,2023-07-16
853,17888,13,32,Yes,2024-05-15
854,12809,945,18,No,2024-08-10
855,8259,1569,2,Yes,2023-10-17
856,26139,635,,Yes,2023-08-13
857,22851,1690,59,Yes,2023-12-24
858,8238,434,25,Yes,2024-04-15
859,4571,304,27,Yes,2023-02-14
860,3765,995,12,No,2023-06-06
861,5304,1012,,No,2023-08-15
862,9401,1188,9,Yes,2023-08-20
863,26596,856,33,Yes,2023-03-23
864,10701,1944,56,No,2024-03-07
865,20350,1067,55,Yes,2024-01-31
866,25200,445,12,No,2023-06-24
867,26638,1540,29,Yes,2023-09-30
868,8154,1147,64,No,2024-02-13
869,357,2044,65,No,2023-12-02
870,16697,696,38,No,2023-08-08
871,4637,1155,7,Yes,2023-08-21
872,20355,1357,2,No,2023-11-14
873,10712,354,58,Yes,2024-06-05
874,23439,739,49,Yes,2024-03-09
875,11621,1289,61,Yes,2023-09-24
876,25742,551,13,Yes,2023-07-13
877,7016,1250,37,No,2024-07-12
878,16863,554,37,Yes,2023-04-06
879,24331,476,43,Yes,2023-01-05
880,5501,1339,22,Yes,2024-04-02
881,22810,680,57,Yes,2023-12-07
882,25793,470,17,Yes,2023-01-10
883,29977,393,53,No,2024-06-26
884,6206,923,44,Yes,2023-01-17
885,8853,994,29,Yes,2023-09-07
886,5427,1209,6,Yes,2024-08-10
887,26722,1720,41,No,2024-01-09
888,27203,464,56,No,2023-07-27
889,4465,1833,34,Yes,2023-03-05
890,23990,441,33,No,2023-08-31
891,12551,1116,2,Yes,2023-11-22
892,14859,332,52,No,2024-04-07
893,28127,2060,21,No,2023-09-17
894,14103,1008,43,Yes,2024-01-04
895,11216,1320,12,Yes,2023-05-31
896,11506,1442,7,Yes,2023-09-09
897,13779,1616,30,,2024-05-31
898,6292,877,36,Yes,2023-10-24
899,7098,1884,33,Yes,2024-03-10
900,15479,794,49,Yes,2023-08-08
901,26954,1240,59,Yes,2023-11-02
902,18220,802,34,Yes,2023-09-23
903,18552,779,46,No,2024-04-24
904,25785,1572,19,Yes,2023-05-28
905,25198,368,5,Yes,2024-08-17
906,2582,1858,48,Yes,2024-04-01
907,9992,1261,18,Yes,2024-06-18
908,10343,1969,69,No,2023-12-16
909,28685,164,27,Yes,2023-11-03
910,20813,1133,32,No,2023-01-03
911,6023,99,29,Yes,2023-06-30
912,11549,174,0,No,2023-06-26
913,941,1856,65,No,2023-09-14
914,15113,1259,50,Yes,2023-12-20
915,13308,1229,42,Yes,2024-05-26
916,15194,304,10,Yes,2023-07-01
917,31878,1584,50,Yes,2023-01-08
918,12833,1753,49,No,2023-03-24
919,285,395,58,Yes,2023-07-25
920,22355,1918,54,Yes,2023-11-21
921,8992,788,38,Yes,2023-09-25
922,26517,1031,12,No,2023-11-18
923,3769,1556,66,Yes,2024-08-01
924,8465,1299,56,No,2024-04-23
925,20066,1898,57,Yes,2023-09-11
926,7635,1669,64,Yes,2024-04-13
927,24381,502,,Yes,2024-01-31
928,20299,390,49,Yes,2023-06-27
929,5180,1334,57,Yes,2023-12-23
930,29348,1941,60,,2024-01-10
931,17782,1389,18,No,2024-03-13
932,26263,136,23,No,2023-04-07
933,22271,1125,4,No,2023-12-19
934,14679,1902,49,No,2023-03-25
935,11618,79,8,Yes,2023-11-17
936,26595,1843,24,No,2024-06-08
937,11665,1752,61,,2024-04-14
938,30989,1904,68,No,2024-08-11
939,28384,1322,42,No,2023-10-28
940,30545,2027,24,,2024-02-05
941,5382,332,66,Yes,2023-02-12
942,26356,1874,50,No,2023-03-11
943,14527,293,11,Yes,2023-01-25
944,30379,428,57,,2024-08-01
945,8618,3,2,Yes,2023-09-27
946,19952,1435,17,No,2023-11-13
947,13995,1606,55,Yes,2023-05-12
948,31716,996,68,Yes,2023-09-15
949,4761,1520,1,Yes,2023-02-27
950,31544,1128,69,Yes,2024-06-06
951,19379,1114,10,Yes,2024-02-10
952,19523,2002,28,Yes,2023-10-18
953,16952,1257,64,Yes,2023-03-06
954,21103,1758,61,Yes,2023-04-14
955,24255,324,56,No,2023-05-08
956,17423,1328,66,No,2024-02-11
957,6144,1170,41,No,2024-01-29
958,25023,251,63,No,2024-08-19
959,11566,1104,1,Yes,2023-12-03
960,20221,1932,66,,2023-06-04
961,10762,1400,65,Yes,2024-04-27
962,17029,1359,4,No,2024-03-14
963,4518,1900,20,,2023-05-25
964,20949,2008,10,No,2023-12-29
965,12460,1972,14,Yes,2023-02-21
966,21633,573,19,Yes,2024-07-10
967,26165,1018,12,Yes,2024-03-05
968,1836,1794,19,No,2024-02-01
969,793,1826,53,No,2023-09-30
970,22059,1776,54,No,2024-05-15
971,20637,96,27,No,2024-06-28
972,8618,160,49,Yes,2023-02-07
973,3042,434,27,No,2023-09-22
974,20079,812,63,Yes,2024-07-16
975,25019,1512,17,No,2024-03-26
976,31315,166,34,Yes,2024-04-27
977,11446,115,16,No,2023-06-27
978,20531,1247,25,No,2023-10-06
979,15020,985,67,,2024-08-10
980,14646,1420,30,No,2023-10-28
981,28435,1406,12,No,2023-01-02
982,1508,1227,25,,2023-05-05
983,14592,1239,23,Yes,2024-06-13
984,9981,1542,67,Yes,2024-07-03
985,22717,9,53,No,2023-01-13
986,7692,2030,24,No,2023-08-14
987,19232,1343,53,,2023-06-16
988,10966,596,5,No,2023-10-13
989,1665,1188,47,No,2024-06-28
990,257,1843,43,Yes,2023-12-06
991,25317,18,57,No,2024-07-10
992,28952,1859,14,Yes,2023-08-29
993,20301,1755,50,No,2023-01-24
994,26353,1049,56,Yes,2024-03-15
995,31025,1534,8,Yes,2023-04-25
996,2652,2060,25,Yes,2023-12-15
997,16865,2048,28,Yes,2023-04-03
998,5722,1834,60,No,2024-03-04
999,1297,623,65,Yes,2024-04-10
1000,7449,988,62,Yes,2024-03-06
1001,17471,1688,26,Yes,2023-01-05
1002,8096,631,42,No,2023-07-30
1003,20482,2060,44,Yes,2023-05-25
1004,22006,1355,33,Yes,2023-07-01
1005,21867,1044,50,Yes,2024-06-16
1006,18206,1270,33,,2023-04-08
1007,27762,1038,64,No,2023-07-14
1008,5326,1568,8,Yes,2023-11-05
1009,13901,1431,39,No,2023-08-09
1010,31909,882,44,,2023-12-20
1011,21237,1683,1,Yes,2023-03-12
1012,16459,141,31,Yes,2024-06-30
1013,25147,1774,46,Yes,2023-08-04
1014,13997,1668,9,Yes,2023-09-29
1015,18505,1823,49,No,2024-05-25
1016,11492,1922,17,Yes,2023-01-11
1017,3094,356,34,No,2023-10-08
1018,3908,1392,34,Yes,2023-04-16
1019,30687,1747,61,No,2023-01-24
1020,20651,702,37,No,2023-07-06
1021,15590,284,34,,2023-09-15
1022,17139,915,12,Yes,2023-09-25
1023,26996,53,26,Yes,2024-04-02
1024,28137,108,3,Yes,2024-06-16
1025,30401,1621,67,No,2024-06-20
1026,15543,1194,27,Yes,2023-09-15
1027,22163,542,9,Yes,2023-08-27
1028,27200,425,65,Yes,2024-07-01
1029,30729,1506,65,Yes,2023-02-25
1030,28876,384,46,No,2023-06-16
1031,15271,399,68,,2023-08-03
1032,5803,1667,4,No,2023-02-10
1033,11426,1520,31,Yes,2024-08-06
1034,16843,1459,,Yes,2024-03-20
1035,26341,1756,62,No,2024-08-17
1036,7487,1469,50,Yes,2024-06-28
1037,21424,2030,1,No,2023-01-27
1038,23215,1743,54,No,2024-04-02
1039,21393,1014,25,Yes,2023-11-28
1040,21713,1043,64,Yes,2024-01-12
1041,4471,185,30,Yes,2024-06-22
1042,21200,28,18,Yes,2023-05-21
1043,31276,1756,16,Yes,2023-09-06
1044,20331,1299,7,Yes,2024-03-29
1045,21288,2005,53,,2024-06-10
1046,7528,323,65,No,2023-08-03
1047,26124,1838,53,Yes,2023-05-31
1048,21719,762,29,No,2023-08-10
1049,307,1786,23,Yes,2023-08-03
1050,15059,551,32,Yes,2023-06-18
1051,29490,1098,14,Yes,2023-07-11
1052,15840,1587,38,Yes,2024-04-16
1053,705,1744,47,Yes,2024-03-03
1054,13903,998,58,Yes,2023-06-22
1055,12720,193,7,Yes,2024-08-01
1056,27160,1228,26,Yes,2024-08-21
1057,10941,892,33,Yes,2023-12-06
1058,28726,517,57,Yes,2023-09-07
1059,8245,1591,58,Yes,2024-04-18
1060,16689,1739,64,Yes,2024-07-26
1061,5244,26,7,No,2023-07-19
1062,25461,365,60,Yes,2023-05-16
1063,29530,1881,,No,2023-12-22
1064,12456,319,32,Yes,2023-01-12
1065,26495,643,46,Yes,2023-10-20
1066,30616,1561,13,No,2024-01-13
1067,24522,767,52,Yes,2023-08-07
1068,15302,2009,53,Yes,2023-05-14
1069,7618,201,10,Yes,2023-10-31
1070,7037,318,61,Yes,2023-03-06
1071,24610,393,31,Yes,2024-03-18
1072,29586,1374,9,No,2024-01-22
1073,24920,407,44,No,2024-01-04
1074,19916,152,8,No,2024-07-10
1075,2712,802,10,Yes,2024-01-05
1076,10312,1773,24,Yes,2023-04-16
1077,14465,1173,48,No,2024-03-18
1078,18093,1419,68,No,2023-06-16
1079,7065,681,39,No,2024-01-11
1080,28682,503,18,Yes,2024-03-06
1081,25700,1989,15,No,2023-12-12
1082,14633,1407,16,No,2024-03-31
1083,20999,934,27,Yes,2023-01-04
1084,2867,1651,37,Yes,2024-03-07
1085,13917,120,20,Yes,2023-09-24
1086,29466,116,64,Yes,2023-02-25
1087,19946,2008,22,Yes,2023-04-29
1088,23267,1943,17,Yes,2023-09-30
1089,4256,1040,57,Yes,2024-04-04
1090,690,1292,35,No,2023-04-30
1091,119,206,25,Yes,2023-10-14
1092,2856,277,33,Yes,2023-12-14
1093,96,513,57,Yes,2023-06-01
1094,16161,1830,44,No,2023-07-19
1095,2551,1088,64,,2023-03-20
1096,19282,1324,1,No,2023-06-06
1097,31079,1060,47,Yes,2023-05-13
1098,18518,1441,64,Yes,2023-10-01
1099,27919,670,24,No,2023-10-20
1100,1257,1262,38,Yes,2023-01-21
1101,919,1684,35,No,2023-04-06
1102,3177,262,34,No,2023-01-22
1103,11749,791,39,Yes,2023-06-23
1104,24717,1477,27,No,2023-08-05
1105,31766,147,18,Yes,2023-07-31
1106,18413,1571,38,Yes,2024-05-12
1107,18518,895,23,Yes,2023-01-03
1108,4928,1954,34,Yes,2023-07-22
1109,26973,1557,41,No,2023-07-19
1110,27267,1729,42,No,2024-06-24
1111,20499,762,34,Yes,2024-04-04
1112,21740,758,35,Yes,2023-06-04
1113,16177,423,33,Yes,2024-06-03
1114,28772,1647,37,No,2023-07-25
1115,27059,1013,52,No,2023-07-16
1116,28327,1703,37,Yes,2024-04-18
1117,2246,54,63,Yes,2024-07-31
1118,270,1825,67,Yes,2023-12-03
1119,668,1705,31,Yes,2023-11-12
1120,415,209,34,No,2023-12-25
1121,29369,1102,36,No,2023-09-12
1122,1709,757,60,Yes,2023-03-05
1123,23002,1843,20,Yes,2023-05-30
1124,7283,1402,20,No,2024-01-28
1125,27526,1817,48,Yes,2024-07-10
1126,21497,1446,40,Yes,2024-06-26
1127,23850,351,0,Yes,2023-07-25
1128,11779,1351,21,Yes,2024-06-06
1129,21897,1203,38,,2023-01-11
1130,24323,1550,26,Yes,2023-01-10
1131,6225,1727,18,No,2023-02-24
1132,28955,1059,11,Yes,2023-05-13
1133,15923,713,17,No,2023-02-13
1134,30222,1887,28,Yes,2023-06-27
1135,25957,1968,28,No,2024-06-12
1136,10728,842,48,Yes,2023-05-13
1137,18159,1135,22,No,2023-06-06
1138,1713,1765,54,Yes,2023-04-23
1139,17156,2059,40,Yes,2023-08-07
1140,21226,1126,18,Yes,2024-05-19
1141,27824,868,1,Yes,2023-11-12
1142,19656,1712,32,No,2023-07-16
1143,8587,1928,50,Yes,2024-03-02
1144,21821,1075,13,No,2023-03-11
1145,27734,1905,36,No,2024-02-27
1146,31668,270,39,Yes,2024-07-04
1147,26483,46,39,Yes,2024-08-06
1148,16417,1170,11,Yes,2023-02-07
1149,8554,1590,4,No,2023-03-17
1150,172,1026,52,Yes,2023-08-05
1151,4896,1896,44,Yes,2024-02-24
1152,27352,1474,28,Yes,2023-04-04
1153,29442,1175,18,Yes,2023-01-10
1154,20319,1665,10,Yes,2024-05-09
1155,20103,801,69,,2023-02-24
1156,12723,2015,47,Yes,2024-06-08
1157,10965,578,0,Yes,2023-06-09
1158,30526,1188,49,Yes,2024-01-18
1159,26598,177,68,Yes,2023-09-06
1160,6924,968,25,Yes,2024-01-14
1161,15683,1179,41,Yes,2024-05-09
1162,12528,214,67,,2023-07-14
1163,30998,1344,36,Yes,2023-03-07
1164,6603,1887,30,Yes,2023-06-17
1165,935,1969,66,Yes,2023-01-25
1166,11406,1789,52,Yes,2024-03-12
1167,16618,855,45,Yes,2024-03-13
1168,16973,909,13,Yes,2024-06-02
1169,1808,442,9,No,2023-08-19
1170,9052,203,45,Yes,2023-07-30
1171,14919,429,39,Yes,2024-03-02
1172,10514,1503,35,Yes,2023-06-14
1173,27983,1327,50,Yes,2024-04-23
1174,26834,1153,26,No,2024-08-17
1175,7727,232,3,Yes,2024-04-07
1176,30411,2032,34,Yes,2023-02-20
1177,19915,1960,52,Yes,2024-04-01
1178,10803,1635,5,Yes,2024-07-12
1179,31271,1951,68,Yes,2023-05-07
1180,27281,227,6,Yes,2023-11-15
1181,3688,1507,26,Yes,2023-01-28
1182,12148,544,6,Yes,2023-08-31
1183,26684,253,62,Yes,2024-06-13
1184,19206,230,14,Yes,2024-03-19
1185,13870,1407,32,No,2023-09-05
1186,4385,491,50,Yes,2023-07-01
1187,25941,1717,53,Yes,2023-02-23
1188,20597,1127,14,Yes,2023-03-25
1189,1719,1070,28,No,2023-11-07
1190,30329,989,48,Yes,2024-04-27
1191,15049,1242,64,Yes,2024-02-15
1192,3233,61,31,Yes,2023-12-09
1193,8901,565,41,No,2023-01-08
1194,23316,1568,12,Yes,2023-06-19
1195,12951,813,37,Yes,2023-04-06
1196,4389,1594,44,No,2024-06-14
1197,23010,717,45,No,2023-01-19
1198,16848,1584,64,No,2024-08-15
1199,26880,598,38,Yes,2023-09-16
1200,24750,115,64,Yes,2023-11-19
1201,5915,749,17,Yes,2023-03-24
1202,30527,1161,37,No,2023-05-07
1203,8580,126,58,No,2024-08-09
1204,4922,121,18,Yes,2024-05-22
1205,28943,264,43,Yes,2024-06-30
1206,14164,1011,12,Yes,2024-01-05
1207,28474,1578,46,Yes,2024-05-02
1208,17331,2028,44,No,2023-07-26
1209,8427,768,57,Yes,2023-07-22
1210,27196,1736,28,No,2023-01-09
1211,16069,1177,56,Yes,2023-06-30
1212,27368,1296,15,Yes,2024-04-19
1213,1408,286,34,No,2023-07-06
1214,11856,1367,67,No,2023-10-24
1215,10146,135,62,Yes,2024-01-28
1216,29295,2045,26,Yes,2023-09-13
1217,6606,2090,26,Yes,2023-02-09
1218,7515,1901,23,Yes,2024-07-31
1219,5314,1853,32,Yes,2023-12-07
1220,25849,369,16,No,2023-11-14
1221,2205,432,0,Yes,2023-02-10
1222,20997,767,19,Yes,2023-06-25
1223,12380,1597,14,Yes,2023-03-10
1224,22018,1904,9,No,2023-01-24
1225,1762,584,53,No,2023-09-28
1226,771,1848,39,Yes,2023-04-10
1227,26153,523,36,No,2023-01-09
1228,28822,1976,18,No,2023-07-06
1229,19518,1684,38,Yes,2024-07-14
1230,1905,1060,53,Yes,2024-01-22
1231,8496,1839,41,Yes,2024-03-15
1232,8154,1032,22,No,2023-03-24
1233,22660,1689,15,Yes,2023-09-11
1234,21989,1450,36,No,2024-02-18
1235,13089,902,69,Yes,2023-08-07
1236,31825,126,40,Yes,2023-04-08
1237,27698,1347,9,No,2023-06-19
1238,13305,191,22,No,2023-12-14
1239,18547,1840,14,No,2023-12-14
1240,21256,133,46,Yes,2024-02-20
1241,21936,1657,45,Yes,2024-04-15
1242,16781,1183,38,No,2024-05-06
1243,19738,1296,1,No,2023-04-01
1244,11699,1471,1,No,2024-06-15
1245,21795,1842,3,No,2023-12-27
1246,16047,1344,61,Yes,2023-01-28
1247,15596,865,57,Yes,2024-07-06
1248,12527,484,3,Yes,2023-04-15
1249,12265,587,69,Yes,2023-09-12
1250,17344,717,22,Yes,2023-06-24
1251,11881,29,40,No,2024-01-11
1252,22811,387,6,Yes,2023-09-03
1253,3886,1114,14,No,2023-09-05
1254,13602,730,6,Yes,2024-01-25
1255,7871,248,8,No,2023-08-09
1256,31480,873,58,Yes,2023-04-18
1257,19952,1542,27,Yes,2023-12-24
1258,20574,1734,2,Yes,2023-03-12
1259,18139,555,35,Yes,2024-03-24
1260,22443,2012,59,No,2024-08-14
1261,11225,1138,56,No,2024-02-23
1262,19677,1197,39,Yes,2024-07-06
1263,5239,517,2,No,2023-09-14
1264,14488,1276,42,Yes,2024-04-12
1265,20497,1222,3,Yes,2024-04-09
1266,11516,1766,10,Yes,2023-04-28
1267,9004,156,29,Yes,2023-01-23
1268,1730,498,7,No,2024-05-26
1269,17213,1852,3,No,2023-07-24
1270,4520,153,39,Yes,2024-03-11
1271,25808,691,11,No,2024-07-29
1272,14595,1252,38,No,2023-07-16
1273,14615,1558,42,Yes,2023-06-25
1274,18776,509,47,,2023-03-02
1275,22456,1782,8,Yes,2024-01-28
1276,30152,1680,36,No,2024-04-08
1277,5822,1096,49,Yes,2023-12-31
1278,8661,1344,9,No,2023-07-03
1279,30161,1646,28,Yes,2024-05-22
1280,12537,380,12,Yes,2023-04-21
1281,9627,260,29,Yes,2023-05-27
1282,2430,699,22,Yes,2023-06-04
1283,16683,1397,29,Yes,2023-06-25
1284,10572,270,63,,2024-01-27
1285,13529,2043,59,Yes,2023-05-05
1286,9526,2017,64,Yes,2024-07-19
1287,17145,792,6,Yes,2023-04-29
1288,14631,327,66,No,2024-05-21
1289,27380,706,30,No,2023-07-30
1290,21855,1171,48,No,2023-06-09
1291,17578,1645,59,Yes,2023-08-17
1292,30,1935,24,No,2024-04-06
1293,22698,1222,14,Yes,2024-02-07
1294,7140,1155,20,Yes,2024-06-18
1295,1585,853,11,Yes,2023-08-01
1296,4713,372,44,No,2023-01-16
1297,854,614,23,Yes,2024-04-04
1298,28303,981,4,Yes,2023-04-07
1299,26455,373,58,No,2023-09-10
1300,14690,354,61,Yes,2024-01-06
1301,29227,658,10,No,2023-12-28
1302,9635,366,14,No,2023-10-22
1303,2132,910,32,Yes,2023-11-21
1304,17907,700,52,Yes,2024-03-12
1305,10794,1294,62,Yes,2023-06-22
1306,17245,512,40,Yes,2023-09-21
1307,9820,1767,8,Yes,2024-07-19
1308,26016,499,5,No,2023-10-01
1309,9800,139,43,Yes,2024-01-09
1310,25648,1334,57,Yes,2024-08-07
1311,26061,695,10,Yes,2023-02-25
1312,18274,1017,4,Yes,2024-07-06
1313,4335,1732,67,Yes,2023-04-12
1314,3737,270,9,Yes,2023-05-16
1315,16587,99,52,Yes,2023-06-14
1316,5376,302,54,No,2023-01-17
1317,1560,1667,30,No,2023-10-28
1318,10692,639,49,Yes,2023-11-07
1319,3875,436,19,Yes,2024-01-19
1320,26020,2096,32,Yes,2023-04-15
1321,14530,1581,65,Yes,2024-03-01
1322,17630,290,36,Yes,2024-04-29
1323,29352,373,41,Yes,2023-12-07
1324,17606,758,13,No,2023-08-15
1325,22250,580,37,No,2024-05-24
1326,6769,604,16,No,2023-08-24
1327,11015,1573,35,Yes,2023-09-02
1328,25652,548,36,Yes,2024-01-16
1329,17229,1988,61,Yes,2023-04-15
1330,5931,492,61,Yes,2024-02-18
1331,1748,1776,51,Yes,2024-02-24
1332,4997,1335,49,Yes,2024-02-25
1333,9979,1327,31,Yes,2023-04-23
1334,1432,1484,58,Yes,2023-11-11
1335,20522,898,20,Yes,2023-03-24
1336,10786,433,26,Yes,2023-12-18
1337,31191,335,32,Yes,2023-08-07
1338,26953,1200,51,No,2023-09-22
1339,6655,2099,9,Yes,2023-12-04
1340,29688,2035,37,No,2023-12-06
1341,18202,2021,66,,2023-04-29
1342,30426,1772,1,,2023-01-07
1343,338,1562,64,Yes,2023-09-20
1344,5028,2028,20,Yes,2023-05-31
1345,28945,1397,42,Yes,2024-08-03
1346,12276,51,41,No,2023-04-20
1347,30975,182,55,Yes,2023-04-27
1348,24261,1888,66,Yes,2024-07-04
1349,30214,85,12,Yes,2023-02-13
1350,25634,876,16,Yes,2024-06-09
1351,11573,360,46,Yes,2024-03-27
1352,19039,841,36,,2023-11-17
1353,31909,1837,28,Yes,2024-03-22
1354,2708,2038,42,Yes,2024-01-28
1355,8696,1696,65,Yes,2024-08-14
1356,13242,459,10,Yes,2023-10-27
1357,15863,1350,64,No,2023-03-05
1358,29900,1324,8,Yes,2023-07-31
1359,11451,1127,23,Yes,2024-07-22
1360,31371,695,53,No,2024-01-14
1361,9822,2010,18,Yes,2023-12-14
1362,18546,671,52,Yes,2023-09-19
1363,30248,1257,19,Yes,2024-02-14
1364,23246,249,63,No,2023-11-15
1365,12088,734,47,Yes,2023-10-24
1366,30830,43,49,Yes,2023-07-29
1367,15125,1276,36,No,2024-01-18
1368,3072,893,5,No,2024-04-27
1369,30935,275,,No,2024-08-15
1370,29284,1522,39,Yes,2024-06-21
1371,6853,1365,10,Yes,2023-12-31
1372,4590,1564,20,No,2023-06-13
1373,30510,1855,29,No,2024-03-19
1374,2371,23,19,Yes,2023-08-25
1375,416,1010,29,Yes,2023-02-04
1376,16220,545,7,Yes,2023-02-01
1377,12292,1806,0,Yes,2023-07-11
1378,23412,918,58,No,2024-02-28
1379,4583,808,10,Yes,2023-06-02
1380,7578,1518,55,Yes,2024-05-04
1381,4730,1042,43,Yes,2023-09-30
1382,24351,221,69,Yes,2023-07-18
1383,19786,1214,0,Yes,2023-04-20
1384,1740,504,39,Yes,2023-11-05
1385,19645,20,25,Yes,2023-05-31
1386,22673,1652,21,Yes,2024-01-29
1387,25591,153,45,No,2023-12-02
1388,11317,886,4,No,2023-03-24
1389,19374,2002,28,No,2023-07-11
1390,2568,1418,35,No,2024-07-30
1391,30667,1299,27,No,2024-08-21
1392,28488,833,47,No,2024-01-20
1393,13470,579,21,No,2023-07-01
1394,12790,1579,34,Yes,2024-01-18
1395,25171,1538,37,No,2024-08-21
1396,4498,1358,44,Yes,2023-10-08
1397,9017,16,66,Yes,2023-07-29
1398,24072,1407,33,Yes,2024-06-26
1399,10704,650,16,,2023-12-24
1400,2074,1344,2,Yes,2024-06-22
