subscription_id,user_id,plan_type,revenue,start_date
726,9607,Yearly,50,2023-01-10
727,1887,Yearly,120,2024-06-10
728,4155,Quarterly,400,2023-06-07
729,2665,Quarterly,,2024-01-31
730,18624,Monthly,50,2024-07-23
731,21248,Monthly,400,2023-07-13
732,7776,Yearly,50,2023-03-29
733,28529,Yearly,50,2023-02-17
734,3760,Yearly,50,2023-09-27
735,11037,Quarterly,120,2024-03-14
736,2767,Monthly,400,2024-07-12
737,1289,Monthly,120,2023-07-11
738,8519,Quarterly,120,2023-03-12
739,12588,Yearly,50,2023-06-15
740,5982,Quarterly,120,2024-08-05
741,29887,Monthly,120,2024-07-10
742,23768,Yearly,120,2023-01-28
743,29545,Quarterly,120,2023-11-30
744,22368,Monthly,,2024-03-03
745,10367,Yearly,50,2024-04-02
746,12289,Quarterly,50,2023-12-06
747,5368,Quarterly,50,2024-06-27
748,13766,Yearly,50,2023-09-20
749,8296,Quarterly,120,2024-05-13
750,14296,Yearly,120,2023-06-05
751,24649,Yearly,120,2023-12-16
752,9635,Quarterly,50,2023-06-06
753,29417,Yearly,400,2024-04-29
754,22181,Quarterly,50,2024-01-10
755,4307,Monthly,120,2023-07-09
756,17537,Monthly,400,2024-01-28
757,25866,Monthly,120,2023-12-31
758,4703,Yearly,400,2023-01-13
759,4538,Quarterly,120,2024-02-12
760,7955,Quarterly,120,2023-02-23
761,21058,Monthly,50,2023-10-28
762,29330,Yearly,400,2023-03-13
763,29047,Monthly,400,2024-04-01
764,9516,Monthly,400,2023-12-15
765,15324,Quarterly,120,2024-07-03
766,14909,Yearly,120,2023-08-21
767,18117,Monthly,120,2023-10-11
768,29935,Yearly,120,2023-10-27
769,11083,Quarterly,120,2024-07-07
770,27374,Monthly,50,2023-02-10
771,19982,Quarterly,120,2023-04-29
772,14561,Quarterly,50,2023-12-02
773,7510,Monthly,120,2023-06-28
774,15665,Monthly,50,2023-09-20
775,17973,Yearly,50,2023-10-16
776,18249,Yearly,50,2023-09-25
777,11848,Quarterly,50,2023-09-08
778,11359,Monthly,50,2023-07-22
779,14020,Yearly,400,2024-04-06
780,21113,Quarterly,50,2023-05-11
781,6368,Monthly,120,2023-11-24
782,28060,Yearly,50,2023-05-16
783,13469,Quarterly,,2023-04-23
784,24351,Monthly,120,2023-12-12
785,11469,Quarterly,120,2023-05-17
786,25680,Yearly,,2023-07-29
787,29265,Yearly,50,2023-03-07
788,24092,Quarterly,400,2024-02-05
789,4486,Yearly,50,2024-04-20
790,3202,Yearly,50,2023-07-10
791,12175,Quarterly,50,2024-02-29
792,20500,Monthly,50,2023-07-17
793,18561,Yearly,50,2024-04-09
794,22318,Quarterly,50,2023-05-12
795,8921,Quarterly,400,2023-01-05
796,14674,Yearly,400,2024-05-22
797,14435,Yearly,50,2023-12-15
798,21291,Yearly,120,2023-11-01
799,3442,Yearly,50,2023-08-23
800,21575,Quarterly,50,2023-04-14
801,2928,Quarterly,120,2023-05-16
802,8131,Monthly,50,2023-08-14
803,2586,Yearly,400,2024-04-28
804,9766,Yearly,120,2023-08-27
805,4979,Quarterly,,2023-10-20
806,12680,Quarterly,120,2023-10-07
807,5282,Quarterly,50,2023-04-02
808,24108,Monthly,50,2023-03-18
809,17958,Quarterly,120,2024-07-08
810,28750,Quarterly,400,2023-02-23
811,11081,Yearly,400,2023-09-30
812,18369,Yearly,400,2024-02-12
813,6764,Yearly,400,2023-02-12
814,1605,Quarterly,400,2023-04-06
815,14338,Quarterly,400,2024-03-11
816,17581,Monthly,50,2023-12-26
817,27954,Quarterly,120,2023-08-31
818,15806,Monthly,400,2023-01-01
819,24718,Yearly,,2024-04-03
820,10673,Quarterly,,2023-01-28
821,11558,Monthly,120,2023-07-05
822,959,Yearly,120,2023-10-11
823,14591,Yearly,50,2024-06-23
824,29002,Monthly,,2023-08-09
825,5385,Yearly,120,2023-10-21
826,12041,Yearly,,2023-02-09
827,9255,Yearly,400,2024-05-20
828,24091,Quarterly,400,2023-01-03
829,7997,Quarterly,400,2023-08-04
830,10645,Monthly,,2023-10-12
831,2377,Quarterly,120,2024-01-27
832,1404,Yearly,120,2024-01-01
833,10803,Yearly,120,2023-04-23
834,12445,Quarterly,400,2023-12-10
835,16045,Quarterly,50,2023-11-05
836,28084,Monthly,400,2024-02-15
837,24306,Quarterly,50,2023-02-15
838,10006,Yearly,120,2023-09-04
839,11386,Quarterly,400,2023-01-06
840,28417,Monthly,120,2024-05-17
841,4047,Yearly,120,2023-04-16
842,6873,Quarterly,400,2023-04-15
843,4810,Yearly,400,2023-08-22
844,4177,Quarterly,120,2023-01-05
845,4959,Quarterly,400,2024-05-14
846,18023,Yearly,50,2023-08-11
847,23778,Monthly,120,2024-03-19
848,23921,Yearly,120,2023-04-03
849,15763,Yearly,400,2023-01-30
850,24125,Yearly,50,2023-06-19
851,5726,Quarterly,50,2024-06-15
852,13850,Yearly,120,2024-03-18
853,28858,Yearly,120,2024-06-10
854,29516,Monthly,400,2024-05-06
855,30392,Monthly,50,2024-05-17
856,2480,Quarterly,120,2023-07-16
857,25353,Quarterly,50,2024-03-15
858,29820,Quarterly,120,2023-02-17
859,5374,Monthly,400,2023-11-03
860,28402,Monthly,400,2023-02-19
861,12493,Yearly,400,2024-04-23
862,16734,Monthly,50,2024-06-06
863,28615,Quarterly,50,2024-08-13
864,10248,Monthly,50,2024-08-20
865,14462,Quarterly,,2023-06-07
866,26246,Quarterly,400,2023-02-03
867,18524,Monthly,50,2023-12-15
868,15954,Yearly,50,2024-07-11
869,27726,Quarterly,400,2023-08-20
870,485,Monthly,120,2024-05-19
871,2788,Monthly,,2024-07-17
872,3962,Quarterly,400,2024-01-15
873,21398,Yearly,50,2023-12-27
874,7097,Quarterly,400,2023-09-23
875,9393,Monthly,120,2023-05-04
876,25150,Quarterly,50,2023-06-14
877,28509,Monthly,120,2023-02-10
878,10427,Monthly,120,2024-06-30
879,25805,Quarterly,400,2024-03-25
880,3104,Monthly,,2023-03-12
881,27556,Quarterly,50,2023-04-05
882,30085,Quarterly,400,2023-05-29
883,29059,Yearly,120,2023-10-21
884,7456,Yearly,50,2023-07-26
885,11312,Quarterly,50,2024-01-22
886,21232,Monthly,50,2024-02-03
887,29461,Quarterly,50,2023-09-02
888,18996,Monthly,50,2023-06-10
889,23690,Monthly,50,2024-07-26
890,1908,Yearly,400,2023-03-12
891,19183,Yearly,400,2023-10-03
892,1771,Yearly,50,2024-06-20
893,7670,Monthly,50,2023-09-03
894,2471,Quarterly,50,2023-08-16
895,5772,Quarterly,400,2023-09-22
896,701,Quarterly,400,2024-04-09
897,6713,Quarterly,50,2023-07-19
898,27686,Monthly,120,2023-03-01
899,4100,Monthly,400,2023-04-18
900,24435,Monthly,50,2024-07-16
901,9208,Monthly,50,2024-05-07
902,6164,Monthly,,2024-05-19
903,176,Quarterly,50,2024-04-30
904,4681,Yearly,400,2024-07-18
905,8406,Yearly,120,2023-11-04
906,6479,Monthly,50,2023-11-25
907,29306,Monthly,400,2023-08-12
908,5084,Monthly,50,2023-12-16
909,927,Yearly,400,2024-03-20
910,8664,Quarterly,400,2024-05-07
911,15731,Yearly,50,2024-08-20
912,22511,Quarterly,50,2023-12-24
913,19538,Monthly,120,2023-02-20
914,11083,Quarterly,120,2024-08-08
915,15601,Quarterly,50,2023-02-09
916,15079,Quarterly,120,2023-04-14
917,4091,Monthly,50,2024-06-18
918,11327,Yearly,120,2024-03-07
919,30619,Monthly,50,2024-06-01
920,21959,Quarterly,50,2023-09-18
921,12703,Monthly,120,2023-03-23
922,15427,Monthly,120,2023-04-10
923,23169,Yearly,120,2023-06-23
924,27345,Monthly,50,2023-01-14
925,14214,Quarterly,50,2024-04-09
926,20544,Monthly,400,2024-08-10
927,23357,Quarterly,400,2023-06-28
928,12798,Monthly,,2023-12-25
929,7870,Quarterly,50,2023-02-06
930,27468,Yearly,50,2023-09-11
931,30019,Quarterly,50,2024-06-05
932,20699,Monthly,50,2023-02-02
933,27632,Monthly,50,2023-06-16
934,5566,Yearly,400,2023-11-30
935,22218,Yearly,120,2023-08-17
936,25048,Quarterly,120,2024-04-23
937,9224,Monthly,400,2023-08-08
938,24692,Monthly,120,2023-10-02
939,23916,Monthly,400,2023-06-24
940,11575,Quarterly,120,2024-07-07
941,16494,Yearly,400,2023-05-20
942,25449,Quarterly,120,2023-10-02
943,1363,Yearly,400,2024-03-06
944,25545,Quarterly,50,2024-08-18
945,29044,Yearly,400,2024-04-09
946,12326,Yearly,400,2024-07-29
947,16749,Quarterly,400,2024-07-31
948,3423,Quarterly,50,2023-01-26
949,3785,Quarterly,50,2023-03-01
950,23802,Yearly,50,2024-02-12
951,30291,Monthly,50,2023-11-05
952,7889,Monthly,120,2023-03-10
953,13989,Quarterly,50,2024-02-14
954,9225,Yearly,400,2023-04-10
955,24553,Yearly,400,2023-03-05
956,15883,Monthly,,2023-02-06
957,6706,Quarterly,50,2024-04-07
958,30552,Quarterly,400,2023-10-05
959,2891,Quarterly,,2023-05-20
960,5771,Yearly,120,2023-10-12
961,29139,Yearly,50,2023-09-21
962,19788,Quarterly,50,2024-06-11
963,23708,Yearly,400,2023-05-05
964,25411,Monthly,120,2024-05-14
965,11369,Quarterly,50,2023-12-30
966,13162,Monthly,,2023-02-20
967,5608,Yearly,50,2024-04-02
968,13777,Monthly,50,2024-02-13
969,12764,Quarterly,400,2023-04-27
970,4814,Quarterly,400,2024-02-18
971,654,Quarterly,50,2023-02-02
972,25551,Yearly,120,2024-08-04
973,12729,Monthly,120,2024-03-24
974,26104,Monthly,400,2023-06-26
975,24992,Quarterly,,2023-05-18
976,6590,Yearly,50,2023-11-10
977,26944,Monthly,50,2023-12-11
978,20205,Yearly,400,2023-08-25
979,11889,Monthly,50,2024-07-20
980,3418,Monthly,120,2023-06-30
981,29761,Quarterly,120,2023-08-13
982,13882,Monthly,120,2024-02-02
983,9441,Monthly,400,2023-08-28
984,19980,Yearly,120,2023-12-11
985,24977,Monthly,50,2023-06-27
986,19917,Monthly,50,2023-10-06
987,14348,Yearly,400,2023-01-01
988,10758,Quarterly,120,2023-06-02
989,13651,Quarterly,50,2024-05-05
990,6713,Monthly,120,2024-07-03
991,17394,Quarterly,50,2024-05-11
992,15097,Monthly,50,2023-11-24
993,2407,Yearly,,2024-06-06
994,18105,Monthly,400,2023-08-10
995,7189,Monthly,50,2023-08-05
996,10003,Quarterly,,2024-03-05
997,38,Quarterly,50,2024-03-23
998,19606,Monthly,50,2024-08-14
999,63,Quarterly,50,2023-12-23
1000,9115,Monthly,400,2023-07-11
1001,16442,Quarterly,50,2023-06-09
1002,15711,Yearly,50,2024-07-01
1003,12897,Monthly,50,2023-11-11
1004,7397,Quarterly,400,2023-09-27
1005,1427,Monthly,50,2023-02-17
1006,28493,Yearly,120,2023-01-04
1007,15625,Yearly,120,2023-03-26
1008,10178,Monthly,400,2024-04-14
1009,8633,Monthly,50,2023-10-30
1010,3792,Monthly,400,2024-07-04
1011,24771,Quarterly,120,2024-01-30
1012,12198,Yearly,50,2024-03-22
1013,26273,Yearly,120,2023-11-30
1014,1410,Yearly,,2024-03-23
1015,23175,Yearly,50,2023-09-02
1016,27787,Yearly,400,2023-03-21
1017,8692,Monthly,50,2023-02-01
1018,20896,Yearly,400,2023-01-26
1019,17277,Quarterly,50,2023-10-05
1020,3502,Monthly,120,2024-01-30
1021,22374,Quarterly,50,2024-08-01
1022,1267,Yearly,120,2024-02-04
1023,15771,Monthly,50,2024-07-11
1024,12843,Quarterly,120,2023-08-19
1025,7869,Monthly,400,2023-01-24
1026,20492,Yearly,,2024-02-29
1027,16110,Monthly,50,2023-12-16
1028,23587,Monthly,120,2024-01-04
1029,14207,Monthly,400,2024-08-19
1030,7250,Monthly,400,2023-01-02
1031,20132,Monthly,120,2023-09-02
1032,9076,Quarterly,,2024-06-05
1033,24269,Quarterly,50,2024-06-10
1034,4547,Monthly,120,2023-12-19
1035,10692,Quarterly,50,2023-06-10
1036,2960,Quarterly,50,2024-08-03
1037,11756,Yearly,50,2024-03-28
1038,25735,Yearly,120,2024-05-18
1039,4732,Quarterly,120,2023-01-18
1040,29897,Quarterly,400,2023-12-01
1041,2554,Quarterly,400,2023-03-17
1042,10643,Quarterly,400,2023-05-31
1043,534,Monthly,50,2024-03-27
1044,20725,Quarterly,400,2024-07-29
1045,11527,Yearly,120,2023-09-21
1046,12937,Monthly,400,2023-12-19
1047,4154,Quarterly,120,2024-04-13
1048,4942,Quarterly,120,2023-11-25
1049,12532,Quarterly,400,2023-02-06
1050,12796,Monthly,50,2023-12-25
1051,13912,Monthly,50,2024-05-23
1052,13882,Monthly,50,2023-08-27
1053,10473,Monthly,120,2023-07-29
1054,20029,Yearly,50,2023-09-19
1055,30498,Quarterly,50,2023-10-01
1056,9491,Monthly,50,2024-07-24
1057,29229,Quarterly,50,2024-05-12
1058,16307,Monthly,120,2023-09-05
1059,25652,Monthly,400,2024-03-05
1060,18726,Yearly,400,2024-04-21
1061,14266,Quarterly,50,2023-08-15
1062,28373,Quarterly,120,2023-05-14
1063,14292,Quarterly,50,2023-10-12
1064,28504,Quarterly,400,2024-06-05
1065,5449,Yearly,50,2024-06-15
1066,15693,Quarterly,400,2023-03-07
1067,30613,Yearly,120,2023-12-11
1068,14771,Yearly,50,2023-01-15
1069,22596,Monthly,50,2023-05-12
1070,13884,Yearly,120,2024-06-26
1071,20840,Quarterly,400,2023-11-24
1072,6934,Yearly,120,2024-02-20
1073,24348,Quarterly,50,2023-07-23
1074,27079,Yearly,400,2023-04-09
1075,19182,Yearly,50,2023-04-30
1076,5634,Quarterly,,2024-04-20
1077,25039,Quarterly,400,2023-05-26
1078,5998,Yearly,120,2023-09-02
1079,11469,Quarterly,50,2023-02-17
1080,14986,Yearly,120,2023-01-30
1081,16815,Monthly,50,2023-09-22
1082,15796,Yearly,120,2024-07-05
1083,7123,Yearly,120,2024-04-22
1084,9988,Quarterly,50,2024-01-29
1085,7416,Yearly,400,2024-06-05
1086,14080,Monthly,50,2023-07-17
1087,8577,Quarterly,120,2024-06-16
1088,1510,Monthly,50,2023-02-02
1089,25193,Quarterly,400,2024-03-08
1090,3279,Yearly,120,2023-05-02
1091,25154,Yearly,400,2023-12-12
1092,18958,Quarterly,50,2023-08-14
1093,18444,Yearly,400,2023-12-09
1094,10739,Monthly,400,2024-07-27
1095,20046,Monthly,50,2024-06-24
1096,21180,Yearly,120,2023-06-04
1097,1752,Quarterly,400,2023-08-03
1098,11588,Monthly,400,2024-01-29
1099,28545,Yearly,50,2023-06-19
1100,6736,Quarterly,50,2023-08-05
1101,20271,Monthly,50,2024-04-15
1102,1778,Yearly,50,2023-03-27
1103,14356,Yearly,120,2023-03-04
1104,18550,Quarterly,120,2024-06-22
1105,26858,Yearly,50,2024-03-06
1106,29,Quarterly,,2023-07-09
1107,13492,Monthly,400,2023-02-24
1108,15229,Yearly,120,2024-05-08
1109,28765,Monthly,120,2024-07-02
1110,10250,Quarterly,400,2024-06-20
1111,14266,Monthly,400,2024-05-21
1112,18810,Yearly,400,2024-02-18
1113,6754,Quarterly,120,2023-11-09
1114,8522,Yearly,,2023-03-16
1115,11025,Monthly,400,2024-04-09
1116,24328,Yearly,50,2024-04-11
1117,17331,Monthly,120,2024-08-22
1118,21843,Quarterly,50,2023-05-12
1119,11361,Monthly,50,2023-03-13
1120,11871,Yearly,50,2023-08-10
1121,28247,Yearly,400,2023-02-06
1122,23108,Yearly,120,2024-03-18
1123,27843,Yearly,50,2023-04-30
1124,28906,Yearly,50,2023-04-21
1125,8823,Yearly,120,2024-05-22
1126,9687,Quarterly,50,2024-06-11
1127,6724,Monthly,120,2024-01-24
1128,10061,Monthly,400,2024-06-18
1129,22628,Monthly,50,2024-05-10
1130,20592,Yearly,400,2023-01-05
1131,22528,Quarterly,50,2024-06-06
1132,6014,Monthly,50,2023-04-28
1133,8749,Monthly,120,2023-02-23
1134,688,Yearly,120,2023-02-15
1135,16347,Monthly,50,2024-07-09
1136,1018,Monthly,50,2023-11-19
1137,12316,Yearly,400,2023-09-03
1138,21706,Yearly,50,2023-08-10
1139,10358,Monthly,50,2023-09-05
1140,19235,Monthly,50,2023-05-30
1141,30065,Monthly,120,2023-05-22
1142,14803,Monthly,120,2024-03-03
1143,3048,Quarterly,120,2024-05-31
1144,4521,Yearly,120,2023-09-13
1145,17518,Quarterly,400,2023-08-19
1146,9183,Yearly,120,2023-12-30
1147,18383,Yearly,120,2023-11-19
1148,30474,Quarterly,50,2024-06-02
1149,28180,Quarterly,400,2023-02-05
1150,7033,Quarterly,120,2023-02-25
1151,10517,Yearly,400,2024-02-05
1152,27239,Yearly,50,2023-01-11
1153,7781,Quarterly,400,2023-09-24
1154,1358,Quarterly,120,2023-11-04
1155,28426,Monthly,50,2023-06-14
1156,9946,Monthly,400,2023-02-26
1157,5833,Monthly,400,2024-08-10
1158,23984,Yearly,120,2024-07-12
1159,17509,Quarterly,120,2024-08-08
1160,16632,Quarterly,,2024-05-11
1161,13977,Quarterly,,2023-10-02
1162,5267,Quarterly,400,2024-05-28
1163,11586,Monthly,50,2023-07-15
1164,24498,Quarterly,400,2023-01-17
1165,16430,Quarterly,120,2024-04-15
1166,7519,Monthly,400,2023-02-24
1167,12931,Monthly,120,2024-05-07
1168,9496,Monthly,120,2023-01-17
1169,23843,Yearly,50,2024-04-19
1170,8494,Monthly,120,2024-01-03
1171,26942,Quarterly,400,2023-12-26
1172,8898,Quarterly,50,2024-02-15
1173,8195,Monthly,120,2024-04-28
1174,20041,Monthly,50,2023-06-06
1175,3289,Monthly,400,2024-07-02
1176,26104,Yearly,50,2023-12-21
1177,26304,Monthly,50,2024-03-27
1178,8074,Monthly,400,2023-07-11
1179,30752,Quarterly,400,2023-06-14
1180,18309,Monthly,50,2024-07-28
1181,10745,Quarterly,120,2023-06-07
1182,23599,Quarterly,400,2023-05-01
1183,23137,Monthly,120,2023-01-05
1184,24046,Yearly,50,2024-06-13
1185,21956,Quarterly,120,2023-05-24
1186,14660,Quarterly,120,2024-06-12
1187,25415,Monthly,50,2023-11-21
1188,316,Yearly,50,2023-02-18
1189,10143,Quarterly,120,2023-07-16
1190,26822,Yearly,50,2024-04-06
1191,29913,Monthly,400,2024-04-01
1192,13645,Monthly,,2023-10-28
1193,19084,Yearly,120,2024-03-20
1194,28851,Quarterly,120,2023-07-24
1195,52,Quarterly,120,2023-11-10
1196,15202,Quarterly,50,2023-12-29
1197,25759,Yearly,120,2024-07-02
1198,8525,Quarterly,,2023-05-17
1199,3200,Yearly,400,2023-04-28
1200,15754,Yearly,50,2024-01-04
1201,4886,Yearly,,2023-03-14
1202,10241,Yearly,120,2023-07-18
1203,5897,Yearly,50,2023-10-31
1204,24742,Monthly,50,2023-10-19
1205,26060,Quarterly,,2024-05-12
1206,7210,Yearly,400,2023-09-25
1207,15852,Quarterly,120,2023-02-22
1208,5740,Yearly,50,2023-06-13
1209,1030,Yearly,,2024-08-05
1210,596,Quarterly,120,2024-01-30
1211,16410,Yearly,50,2023-04-01
1212,13526,Yearly,400,2024-04-30
1213,9886,Quarterly,400,2023-06-17
1214,30559,Monthly,400,2023-08-03
1215,29570,Monthly,120,2024-06-14
1216,9626,Monthly,120,2024-07-11
1217,8773,Yearly,120,2023-06-06
1218,10802,Quarterly,120,2023-06-14
1219,25352,Quarterly,120,2024-04-23
1220,28298,Monthly,50,2024-08-13
1221,27369,Yearly,50,2023-04-02
1222,25438,Monthly,400,2024-03-19
1223,9196,Yearly,120,2023-06-12
1224,26850,Monthly,50,2024-06-12
1225,2448,Monthly,50,2024-04-15
1226,23108,Monthly,400,2023-01-11
1227,12453,Monthly,50,2023-07-27
1228,3257,Monthly,,2023-12-09
1229,6058,Quarterly,120,2023-12-28
1230,30267,Monthly,50,2023-03-13
1231,28305,Quarterly,120,2023-11-25
1232,22885,Monthly,400,2023-10-30
1233,4709,Monthly,50,2024-06-27
1234,18655,Quarterly,400,2023-02-22
1235,10806,Quarterly,,2023-09-05
1236,20703,Monthly,120,2024-04-29
1237,5616,Yearly,400,2023-08-12
1238,26552,Monthly,50,2023-01-23
1239,10671,Quarterly,120,2024-07-03
1240,28444,Quarterly,400,2024-02-26
1241,3368,Quarterly,50,2023-02-27
1242,23189,Quarterly,120,2023-05-15
1243,12750,Quarterly,,2024-06-07
1244,18807,Yearly,120,2023-09-14
1245,779,Yearly,120,2023-08-04
1246,15898,Monthly,120,2023-12-29
1247,16882,Yearly,120,2023-05-30
1248,2985,Quarterly,50,2023-04-09
1249,19778,Yearly,400,2023-05-14
1250,20137,Monthly,400,2023-07-18
1251,20179,Quarterly,120,2023-07-24
1252,25128,Yearly,400,2023-09-26
1253,19320,Quarterly,120,2024-02-28
1254,29243,Quarterly,120,2023-03-30
1255,19036,Quarterly,50,2024-04-03
1256,15451,Quarterly,120,2024-04-17
1257,29661,Yearly,400,2023-01-06
1258,11432,Yearly,400,2023-07-25
1259,1102,Monthly,50,2023-01-22
1260,13518,Monthly,,2023-02-24
1261,14309,Quarterly,400,2023-11-29
1262,21207,Yearly,400,2023-12-31
1263,29334,Monthly,120,2023-06-09
1264,2735,Monthly,120,2023-03-08
1265,13667,Quarterly,120,2024-07-31
1266,5847,Monthly,50,2024-07-01
1267,6614,Yearly,50,2023-07-09
1268,3713,Monthly,,2023-04-27
1269,15598,Monthly,120,2023-12-16
1270,18174,Yearly,120,2023-08-24
1271,25657,Quarterly,,2023-08-19
1272,2823,Quarterly,50,2023-05-06
1273,14569,Quarterly,50,2023-09-22
1274,23307,Yearly,,2024-04-11
1275,19253,Monthly,400,2024-07-27
1276,6470,Quarterly,50,2024-07-09
1277,13705,Yearly,50,2024-06-22
1278,25955,Yearly,50,2024-04-27
1279,24608,Monthly,400,2024-07-14
1280,22447,Quarterly,400,2024-01-14
1281,28091,Monthly,50,2024-07-24
1282,23664,Yearly,50,2024-03-19
1283,7228,Yearly,400,2023-04-05
1284,4268,Monthly,120,2023-05-21
1285,18072,Monthly,400,2023-07-24
1286,23378,Quarterly,50,2023-01-20
1287,2271,Quarterly,120,2023-02-05
1288,27385,Quarterly,120,2024-05-07
1289,29786,Yearly,120,2023-09-26
1290,27680,Monthly,120,2023-02-20
1291,24946,Quarterly,50,2023-07-01
1292,13304,Quarterly,120,2023-03-30
1293,1672,Yearly,50,2023-03-22
1294,27821,Yearly,400,2024-06-30
1295,5651,Monthly,50,2024-07-10
1296,7659,Yearly,50,2023-09-27
1297,27669,Yearly,120,2024-02-18
1298,10737,Monthly,50,2023-03-03
1299,4620,Monthly,120,2023-01-17
1300,4221,Quarterly,50,2023-12-09
1301,8956,Quarterly,400,2024-08-18
1302,25943,Yearly,50,2024-04-06
1303,19382,Monthly,400,2023-07-05
1304,22689,Yearly,50,2024-01-14
1305,16194,Yearly,400,2024-07-06
1306,22710,Monthly,50,2024-02-12
1307,10853,Monthly,50,2024-04-10
1308,7727,Monthly,50,2023-05-12
1309,26062,Monthly,50,2023-10-01
1310,16051,Quarterly,400,2023-03-02
1311,11495,Monthly,50,2023-06-29
1312,20528,Yearly,120,2024-05-24
1313,22240,Monthly,400,2024-07-05
1314,18383,Quarterly,120,2023-10-21
1315,12996,Yearly,50,2024-07-17
1316,25287,Monthly,50,2023-04-30
1317,25434,Yearly,,2023-08-20
1318,709,Yearly,120,2023-01-19
1319,9771,Monthly,120,2024-08-11
1320,1933,Yearly,400,2023-02-14
1321,3549,Monthly,120,2023-09-28
1322,10251,Quarterly,400,2024-07-25
1323,27413,Yearly,50,2024-05-07
1324,17699,Quarterly,50,2024-01-20
1325,24836,Quarterly,50,2023-12-18
1326,21893,Monthly,50,2024-01-11
1327,5123,Yearly,50,2024-01-18
1328,12547,Monthly,50,2023-08-19
1329,8335,Monthly,120,2023-08-26
1330,24721,Quarterly,50,2024-03-23
1331,30434,Quarterly,50,2023-05-03
1332,20827,Yearly,400,2024-04-07
1333,1488,Monthly,50,2024-05-15
1334,12235,Yearly,400,2023-09-11
1335,25599,Monthly,120,2024-02-18
1336,23098,Yearly,120,2023-03-29
1337,15262,Monthly,,2024-08-02
1338,25776,Quarterly,50,2024-02-14
1339,27131,Monthly,50,2023-09-08
1340,26227,Monthly,50,2024-02-09
1341,14362,Quarterly,400,2024-08-20
1342,1007,Quarterly,50,2024-04-21
1343,7242,Quarterly,400,2024-07-01
1344,12109,Yearly,120,2024-02-10
1345,5977,Yearly,120,2024-02-08
1346,465,Quarterly,50,2023-06-15
1347,23845,Yearly,50,2023-06-07
1348,94,Monthly,50,2023-07-31
1349,2315,Monthly,50,2023-04-25
1350,29190,Quarterly,400,2024-03-15
1351,16553,Monthly,120,2024-03-30
1352,29839,Quarterly,50,2023-09-29
1353,7489,Yearly,50,2023-10-31
1354,27079,Quarterly,50,2023-07-14
1355,10372,Monthly,400,2024-02-04
1356,18547,Monthly,120,2023-11-09
1357,9225,Yearly,50,2024-03-02
1358,4663,Yearly,50,2024-03-18
1359,24363,Quarterly,400,2024-04-17
1360,15686,Quarterly,,2024-08-10
1361,2441,Yearly,400,2024-08-05
1362,8671,Monthly,120,2023-01-02
1363,247,Quarterly,120,2023-06-09
1364,26310,Quarterly,120,2023-12-17
1365,7495,Yearly,50,2023-07-24
1366,14868,Quarterly,120,2023-04-06
1367,22521,Quarterly,400,2024-07-14
1368,22243,Quarterly,400,2023-04-08
1369,19756,Quarterly,120,2023-11-12
1370,16157,Monthly,50,2023-09-24
1371,5876,Monthly,,2023-03-01
1372,28362,Monthly,400,2023-04-23
1373,30731,Monthly,,2023-02-03
1374,9595,Quarterly,50,2024-04-28
1375,13311,Monthly,50,2023-09-22
1376,8023,Yearly,120,2024-03-06
1377,8438,Monthly,400,2023-05-06
1378,880,Quarterly,120,2023-12-14
1379,28125,Yearly,50,2023-09-21
1380,15537,Quarterly,50,2024-01-27
